41,23H,AZ,2
32,13C,OR,14
21,220,PA,1
32,290,UT,8
12,13C,WA,107
43,13C,WA,28
21,23H,WA,2
12,13C,WI,23
32,220,AL,1
12,23H,ID,1
43,13C,UT,1
32,13B,NM,2
43,13B,NB,3
45,11B,TN,1
11,23B,WA,1
45,13C,WA,1
43,13B,GA,1
25,13C,ME,1
82,290,MN,1
12,220,TX,2
31,120,WA,1
12,35B,KY,1
21,220,MA,1
45,13B,NJ,1
33,120,OH,1
51,23H,WA,1
25,220,AZ,1
45,13B,ID,1
43,120,ID,1
45,13C,MI,3
12,13C,ND,11
41,290,ND,2
13,23H,WV,1
15,290,DC,4
26,200,CA,1
21,13C,DC,2
21,13A,WV,1
41,290,AL,1
31,290,CA,5
26,13B,LA,1
24,09A,TN,1
11,35A,AR,2
14,290,CA,41
32,120,CA,19
42,13A,NV,4
42,13C,NY,6
41,13A,OR,11
21,290,PA,15
13,13C,WA,10
42,240,WV,1
11,23H,AL,5
21,13C,ID,1
32,13C,SC,2
14,13C,TX,2
23,26A,UT,1
25,200,UT,1
24,13A,MD,1
22,200,ID,1
11,23H,LA,2
62,13A,MA,3
31,13B,NC,1
13,100,WA,1
43,13B,WV,2
41,370,IN,1
11,13A,AK,2
12,13C,AR,14
11,290,CO,11
22,23D,CT,1
41,13A,GA,3
33,13C,MI,40
12,13A,NC,24
11,26A,ND,2
33,13C,OH,44
24,290,SD,2
21,13B,TX,4
21,210,UT,1
21,290,WA,59
11,13C,ID,1
21,23H,KS,2
33,290,OR,7
43,290,RI,1
43,13A,UT,1
72,13C,CA,1
72,13B,CA,1
11,240,MO,1
12,23D,SC,1
13,120,AK,1
52,290,AZ,1
32,23C,MI,1
52,220,MO,1
41,13C,CA,71
33,13A,CT,2
12,13C,KS,42
32,13B,NC,12
32,13C,SD,2
43,13C,TN,18
13,11A,WA,3
13,13A,AK,5
33,13B,MA,9
33,290,TN,36
11,23D,UT,7
32,13A,NM,5
15,13B,NV,2
33,220,TX,1
43,13A,KS,1
52,13B,MA,5
24,13B,MO,2
32,35A,IN,1
12,09A,IN,1
12,510,KY,1
26,23D,OK,1
11,290,CA,27
15,13B,FL,3
12,290,LA,6
52,13A,MO,1
13,26B,MO,1
43,13B,ND,4
45,220,OH,3
23,23G,OR,1
11,280,TN,1
22,23H,VA,1
25,09A,WI,1
11,13B,AK,2
41,13B,AL,3
42,13C,DE,2
43,290,NH,3
14,11A,PA,1
43,13C,SC,2
23,290,MN,1
45,13C,MN,3
11,120,NV,4
43,290,NV,1
11,220,WV,8
44,35A,IN,1
15,13B,CO,4
42,13C,MO,3
11,290,MT,10
12,220,NC,4
21,290,ND,2
33,290,NJ,15
41,13B,OH,31
14,23H,TN,2
43,13B,TN,17
14,13C,WA,17
15,290,WI,6
14,290,AL,1
12,11C,OR,1
52,11D,SC,1
13,270,SD,1
44,13C,TN,1
24,13C,TX,10
13,290,WI,3
25,13B,ND,1
32,290,ND,3
11,120,AZ,2
51,13C,GA,1
25,13A,MA,2
15,290,CA,70
32,13B,KS,8
43,13A,MI,9
11,290,NY,9
25,290,OH,7
43,290,UT,7
32,13C,AL,3
11,290,IN,4
12,120,MA,6
45,26C,OH,1
52,23H,MA,1
11,35B,OH,2
13,23F,SD,1
13,26B,OK,1
21,35A,KY,1
41,120,MA,1
11,23G,OH,1
14,120,CO,1
32,13A,OH,3
13,35B,TN,1
21,200,MD,1
13,13B,NM,2
15,13C,NV,1
11,220,CA,1
41,220,KY,1
11,23D,MT,7
51,23H,OH,1
27,13B,SD,1
12,290,AL,10
43,13B,CT,5
12,220,FL,4
24,290,KS,1
14,23H,MA,3
11,100,MS,1
14,13A,NY,6
33,13A,WI,1
45,200,CA,1
41,13C,NM,2
32,220,SC,2
13,13B,WI,3
13,13C,AK,1
33,11D,MA,1
43,13B,MN,1
12,220,NJ,2
14,13A,DC,1
71,13B,FL,1
22,13C,CA,3
12,220,CA,27
11,13C,CO,9
11,13A,CO,6
11,13A,FL,15
14,13A,FL,1
33,13C,GA,2
24,13B,TX,9
32,120,TX,3
11,290,VT,1
21,23B,KY,1
11,120,NJ,3
21,13C,OK,1
52,35B,TN,1
33,23H,TN,4
11,520,VA,1
28,290,CA,1
11,35B,MT,1
23,13B,VA,1
33,13B,IA,1
11,23D,KS,1
33,13C,DC,2
25,13C,DE,1
22,13C,KY,1
41,290,MA,47
21,23H,NV,1
33,23H,OH,7
11,23C,SC,1
32,35A,UT,1
13,23H,WA,9
25,270,KS,1
14,23D,KS,1
24,13B,MN,5
12,23H,NC,1
23,23F,AZ,1
21,23F,CT,1
31,290,IL,1
81,23C,KY,4
25,13C,WV,1
43,13C,DC,1
15,290,FL,2
11,13A,IA,1
21,13C,MA,40
33,13B,MI,20
24,13A,MI,7
41,23F,MI,1
14,290,NV,2
33,290,NY,34
41,290,TN,12
33,290,IN,2
21,23H,MA,2
43,13B,SD,4
52,13A,TX,1
41,520,WA,1
14,13B,IL,3
51,13B,KS,1
26,290,MD,1
21,13B,WV,2
25,220,CO,3
24,13B,ME,1
22,26B,MI,1
41,13A,OK,1
11,26B,MA,1
45,290,MT,1
52,290,VT,2
43,13A,CA,75
33,23F,CO,1
41,13C,CT,22
11,120,TN,5
42,290,UT,3
11,290,WV,8
41,13C,IN,6
14,13B,KY,2
45,13A,CA,4
24,13B,KS,1
62,11A,MI,1
41,220,MO,2
13,290,SC,1
13,23D,VA,1
83,290,CA,1
22,120,CA,1
14,120,IA,1
42,220,WA,1
33,13C,AZ,13
25,290,AZ,16
12,13B,IL,36
11,290,MA,24
43,120,MI,1
11,13A,MT,5
11,290,NB,2
32,290,OH,11
11,35A,TN,18
11,120,WI,5
43,13B,ME,2
32,13B,SC,5
23,13A,UT,1
33,13B,GA,1
11,11A,MA,1
33,23H,ND,1
81,13A,MO,1
42,23H,NB,1
12,11A,OH,1
61,13C,WA,6
52,13C,WI,1
12,26A,WI,1
12,13C,AL,15
11,13B,IL,13
41,13B,NH,1
42,290,NJ,6
33,13B,NY,37
14,290,VA,5
11,13A,WA,18
42,11A,WA,1
23,290,IN,1
14,13A,MN,3
42,13C,NV,2
61,290,NY,1
33,36B,TN,1
22,13B,VA,1
84,13C,IL,1
45,13A,MD,1
43,23H,MI,1
41,13C,AR,4
12,290,IA,6
33,13C,MA,27
33,13A,NC,3
11,26A,OR,1
14,13C,SC,1
12,290,WI,20
12,13A,AL,7
12,09A,CA,1
11,13A,DE,1
25,13C,MA,4
33,13B,OR,2
26,290,TN,2
52,290,ND,1
52,13B,ND,1
44,23H,WV,2
43,23C,MI,1
45,100,OH,1
13,270,OH,1
42,290,PA,1
45,290,AZ,1
27,290,NC,2
41,200,IL,1
11,290,MN,11
32,290,MO,4
24,200,MO,1
24,290,NC,3
41,13C,NY,10
41,220,RI,2
11,11D,TN,2
23,35A,UT,2
14,13B,VA,9
23,290,WA,5
11,220,WI,4
42,13A,CT,2
33,13B,MO,2
33,13C,NC,7
33,290,PA,2
26,13B,OH,1
24,120,VA,2
42,290,VA,3
13,270,CT,1
26,290,IL,1
32,220,TX,1
45,23D,CT,1
11,23H,KY,22
15,13B,MI,5
12,13C,MS,1
43,13C,NC,9
52,35B,OH,1
52,13B,TN,18
11,290,TN,22
12,13C,VA,54
52,13A,CA,1
12,13C,IA,3
14,290,MN,2
11,280,OH,2
26,13B,SC,7
32,13A,SC,2
32,13C,UT,1
13,26B,WA,3
12,23H,IL,6
61,240,MO,1
25,290,VT,2
12,23H,FL,1
31,13A,KY,1
12,09A,MI,1
41,13A,SD,1
27,23H,MI,1
32,220,UT,1
33,13B,DC,7
33,13C,KY,7
42,290,NY,6
21,220,NY,17
52,290,CA,3
24,13B,FL,3
42,13A,IN,1
32,13C,KS,4
11,250,MA,1
41,13C,NC,14
52,13C,CT,4
23,220,MI,1
22,35A,WA,1
24,220,FL,1
26,290,OH,2
62,13B,TN,1
72,35A,TN,2
11,120,MI,12
11,13C,MN,13
33,13C,NH,3
11,23H,OK,1
26,290,SC,5
42,13C,SC,1
11,13B,VT,3
24,23H,AZ,1
42,290,MO,1
41,290,NH,1
41,13A,NM,4
21,290,LA,1
24,13C,MO,3
41,220,NH,1
41,13A,RI,1
62,13A,WI,1
42,13C,AZ,12
32,220,AZ,3
13,290,CA,2
42,13B,DC,8
12,13C,IN,52
11,13C,MI,82
11,13B,OH,40
52,26C,TN,1
12,120,TN,3
33,13A,TN,21
11,23C,UT,3
45,13A,WA,1
14,220,AZ,1
45,13B,CT,2
14,13C,KS,2
52,13C,MI,4
26,13B,NC,3
11,35B,CT,1
12,26B,NB,1
21,13C,WI,2
13,23H,IN,2
72,220,MA,9
12,120,MD,2
13,23C,ND,1
42,13C,OK,1
14,13A,MI,3
25,35B,WI,1
33,23H,MI,1
21,13C,NV,5
41,210,KY,2
24,26A,MA,2
45,120,MN,2
25,13C,OH,3
33,290,RI,1
71,290,VT,1
41,23H,ME,1
11,520,MI,1
26,290,ND,1
21,240,CA,1
15,13B,CA,13
12,13A,MO,32
12,13B,NC,44
42,13B,NC,3
12,13C,TN,95
12,290,VT,6
11,290,WA,19
44,26A,WA,1
25,13B,ID,1
15,220,ID,1
25,13B,CO,1
33,23H,DC,1
11,11A,ND,1
27,23C,UT,1
27,13A,IL,1
13,240,CO,1
13,290,FL,1
52,290,MA,1
26,290,ME,2
43,13B,MO,11
12,220,NV,4
12,13B,OK,14
11,120,WA,6
24,290,WA,12
15,13B,WI,1
14,13C,NH,1
44,13C,NJ,5
32,200,OR,1
11,120,PA,1
45,23H,LA,1
13,240,MT,1
11,23D,ND,1
52,23F,OH,2
25,13C,WI,1
43,13A,AZ,2
32,23H,CT,1
43,13A,ND,2
42,220,OH,1
42,13C,CO,4
21,290,CT,68
25,290,CT,12
43,270,KY,1
33,23C,MA,1
33,13A,MA,12
43,13A,MO,5
32,23C,MS,3
42,13C,VT,2
23,23C,WI,2
52,290,WI,3
15,290,AL,4
25,13A,CT,1
21,13C,IL,6
32,13B,NB,2
21,290,NB,5
43,13A,NV,2
25,290,KS,2
52,23H,OR,1
21,210,WI,1
31,13C,CA,2
24,13A,DC,1
25,290,NH,1
32,220,CA,4
24,290,FL,4
12,13C,ID,14
41,13C,MA,160
13,13C,NJ,2
42,11A,MN,1
15,13C,OR,1
42,13B,SC,1
32,220,WA,2
12,13C,AK,4
11,23F,CT,4
25,290,MN,4
33,35B,UT,1
43,23H,AZ,1
21,23H,NJ,6
26,13C,NV,1
11,23H,PA,3
11,26C,WA,1
43,290,DC,1
71,13A,KY,1
43,23D,MI,1
24,13C,FL,4
12,13A,IN,11
15,290,IN,3
27,23F,MI,2
11,13A,MO,14
52,23H,OH,6
33,290,OH,26
52,13C,OR,2
52,290,OR,1
42,23C,WA,1
33,13C,CO,7
52,13C,MN,2
41,13C,ID,1
24,290,ID,1
71,13C,WA,2
41,13C,OK,1
42,23H,AZ,1
52,13B,FL,1
11,290,ID,1
33,23D,MI,1
11,23H,WV,7
21,13C,NM,1
33,280,LA,1
51,23G,OH,1
13,35B,SC,1
33,11D,AZ,1
52,23D,MI,1
51,26E,OH,1
21,290,KY,10
25,13C,NJ,12
12,220,NY,7
25,290,TX,7
11,220,UT,3
24,120,CA,3
41,23H,MI,1
12,13B,NM,6
32,35A,RI,1
12,23D,WI,1
14,40A,MA,1
32,13A,CA,96
12,520,MA,1
15,290,MO,5
41,13C,NH,6
12,13A,OR,15
42,13C,KS,1
22,290,MD,4
15,13B,NY,4
42,13B,IL,5
43,13B,LA,3
12,200,WA,1
23,13A,CO,1
33,23C,MO,1
11,26C,MT,3
51,23H,WV,1
14,13A,CT,1
52,13B,MT,2
15,13B,SD,1
15,13C,WA,7
23,290,WI,1
42,290,AZ,7
32,120,DC,2
11,26B,KY,2
13,13B,MT,3
11,13A,ND,4
13,23H,OH,28
12,200,SC,2
12,520,VA,2
15,13A,KY,2
11,13A,WV,2
23,35A,MI,1
85,13B,MT,1
12,35A,UT,1
22,220,WA,1
43,13C,IL,2
41,200,WV,1
33,220,AZ,2
42,13A,CA,23
12,290,GA,12
43,13B,KY,10
41,13A,MD,4
11,13C,ME,5
32,13B,NY,56
21,13C,TN,5
33,13A,TX,6
43,23F,MO,1
21,13A,MT,2
24,23C,SC,1
21,23H,CO,1
21,13B,KS,1
13,250,KY,1
25,13A,AZ,1
41,13A,FL,4
71,23F,MA,2
41,200,OK,1
32,290,ID,2
22,13C,MI,4
27,35A,MI,1
42,13B,MN,3
33,290,MT,5
12,13C,NJ,493
33,13C,OR,4
43,13C,PA,2
12,13A,TN,31
26,220,AL,1
32,220,RI,4
41,13C,UT,1
26,290,DC,2
43,220,NV,1
43,200,ND,1
11,23C,TX,2
71,13C,TX,2
15,13A,DC,1
71,13B,MT,1
13,13B,NB,1
12,290,AR,4
21,290,CO,20
42,13C,DC,4
33,290,IL,5
45,13B,ME,1
12,13C,OH,249
11,13C,UT,5
22,13B,WA,2
24,13B,NC,5
11,13B,OR,2
11,290,SC,5
11,23F,AZ,2
32,13C,GA,7
24,13C,IL,3
44,290,KS,3
52,220,KY,2
12,520,MO,2
43,13A,PA,4
11,120,TX,3
14,13A,WA,3
41,220,WI,1
23,220,WV,1
12,23F,LA,1
81,23H,MT,3
24,09A,TX,1
45,13C,UT,1
26,35B,AZ,1
51,26A,MI,1
14,13B,MO,1
22,13C,AZ,2
14,120,CA,3
11,09A,FL,2
52,35A,KS,1
12,13B,KY,59
24,13A,KY,1
32,290,MI,6
21,13C,NC,10
41,13B,NJ,26
24,13A,SC,1
32,13B,TX,28
41,09A,WA,1
11,26A,WV,3
11,13B,AL,6
24,13A,NM,1
33,290,OK,2
25,13A,OR,1
13,23C,OH,4
41,26C,VA,1
11,23H,VT,1
11,220,KY,17
41,13C,MN,25
33,13B,NJ,9
26,290,NV,3
14,13B,NY,25
41,120,OH,11
13,13B,UT,6
33,290,WI,1
25,290,DE,2
11,13C,OR,2
51,13C,AZ,2
71,13B,IL,1
32,13C,ND,3
14,220,OK,1
16,23C,MA,1
21,13B,KY,1
45,23D,MI,1
12,23H,NY,3
21,13C,TX,3
51,290,IL,1
25,13A,NY,1
44,13B,CA,4
22,290,NC,3
13,220,SD,1
11,23H,CT,4
62,35A,MA,2
45,35A,WV,1
33,290,CA,106
45,13B,CA,6
21,23D,CO,1
26,120,DC,1
41,290,IL,10
12,290,IN,47
41,13A,KY,8
42,13A,MA,10
33,290,ND,2
41,13B,NV,26
12,35B,UT,2
32,290,DC,1
42,11A,AZ,1
22,290,DC,2
25,13C,FL,1
21,290,GA,3
11,23F,ID,1
12,290,NM,4
14,13C,TN,4
21,220,NM,1
24,13B,CO,4
11,13B,LA,5
33,13B,ME,1
32,290,ME,1
26,200,NC,2
41,290,NY,40
42,290,OR,1
25,13C,SC,2
13,35B,UT,4
15,290,VA,16
43,100,OH,1
41,120,OR,1
43,13B,OR,4
41,200,PA,1
44,280,SC,1
25,23G,WI,1
11,23G,KY,1
24,23H,MI,2
23,290,PA,1
52,290,TX,1
61,23C,MA,2
33,13C,CA,65
41,120,CO,7
32,290,DE,1
21,13C,GA,6
13,13B,KS,1
12,290,MO,66
41,120,NJ,3
43,290,OH,15
11,26E,OH,1
51,13C,SC,1
11,23C,TN,10
44,11D,TN,1
42,13A,TX,3
42,13A,NC,4
21,13B,VA,2
13,240,WA,5
41,13B,LA,8
61,23H,MO,1
33,240,ND,1
41,220,NJ,1
31,13B,IL,2
41,13A,UT,1
12,240,WA,1
72,13B,WA,1
32,11B,KS,1
15,290,IL,3
21,290,MA,182
12,120,OH,5
15,290,SD,3
24,290,VA,10
14,13C,VA,3
11,250,WI,1
52,13B,WI,1
12,13A,WV,6
14,290,WV,2
41,13A,AR,2
51,26B,MA,1
26,13B,NV,1
25,220,VA,1
27,290,CO,1
43,290,MN,3
41,13A,NB,1
42,120,CO,2
22,13B,ID,1
11,200,NV,1
11,200,TN,1
41,290,AK,1
12,120,CO,2
15,220,CO,1
43,290,KS,6
11,220,MI,15
15,13B,NB,2
32,290,OR,12
41,13A,PA,2
33,290,NH,1
14,290,IA,1
25,290,MA,7
26,220,MI,1
12,35A,NB,1
43,210,OH,1
72,23D,MA,3
24,120,MN,2
13,23C,MA,1
44,13C,OH,1
12,240,TN,1
32,13C,CO,23
13,13B,CO,6
21,13C,ME,2
26,290,NC,5
24,23H,NH,1
15,290,TN,7
25,290,WA,22
14,290,IL,3
52,13A,MT,1
11,120,DC,4
41,210,MI,2
33,220,MT,1
44,13B,NY,1
41,220,OK,2
81,290,TN,1
11,13A,AZ,18
14,13C,CO,5
11,290,KY,31
32,23F,KY,2
32,13C,MI,22
11,23C,MO,2
27,23F,NB,1
41,290,NC,22
11,220,NY,3
33,120,SC,1
11,220,TX,2
12,13A,VA,17
11,13C,WA,19
11,13B,NH,1
11,13A,CT,4
41,13B,ID,2
11,23C,KY,3
12,23H,MA,5
41,290,NM,1
23,23H,OH,2
15,290,SC,3
24,290,VT,1
11,26B,KS,2
11,23G,KS,1
13,23H,MI,1
43,13B,AZ,3
23,290,AZ,3
25,13B,MT,1
52,290,SC,1
26,13B,TN,2
52,13B,GA,1
21,220,SC,1
24,13C,AZ,11
12,13A,CO,38
12,290,FL,55
25,290,IN,2
32,13B,KY,11
13,13C,MI,3
22,13B,MI,3
43,13B,NH,2
11,13C,OH,91
42,13C,OH,9
14,290,IN,1
15,13C,IN,3
15,13B,SC,2
11,220,SD,1
15,13A,TN,2
72,11A,CA,1
11,35A,CT,2
15,13C,KS,2
11,35A,MO,1
22,520,ND,1
15,290,GA,1
72,35A,MA,2
11,23E,TX,1
14,220,UT,1
15,290,AZ,13
41,210,MA,1
14,23C,MA,1
44,23H,NC,2
11,13B,NJ,7
21,290,NY,900
43,220,OH,4
45,13C,OH,5
11,26C,TN,1
33,13B,WA,14
32,290,MD,3
21,200,PA,3
51,23C,OH,1
23,220,RI,1
31,13B,CA,2
31,13B,DC,2
26,220,LA,1
13,23F,OK,2
51,26A,MA,2
22,13C,OK,1
12,35A,SC,1
11,200,CO,1
12,290,NC,90
33,13C,NJ,76
21,13B,NJ,8
14,290,OH,4
21,26A,TN,1
12,23H,TX,2
43,13B,WA,23
43,290,WI,4
52,13A,FL,2
41,13B,MN,29
12,120,NB,1
14,13B,ND,1
23,200,MD,1
42,13A,SC,2
15,13A,WV,1
43,200,AK,1
62,13A,IL,1
51,13C,MA,2
51,13C,OR,1
41,13A,IL,17
45,13B,IL,2
12,220,MI,9
12,23H,MS,1
14,290,NC,3
41,13C,NJ,114
11,35B,TN,9
42,290,VT,1
23,220,CA,1
32,23D,KS,1
44,11B,MI,1
11,26A,SC,1
11,35A,WA,1
41,120,WI,1
13,290,ID,1
21,13C,UT,1
45,23H,VA,1
62,23H,MA,1
12,13C,MT,1
43,220,NY,1
72,290,SD,1
23,23H,CO,2
51,13A,KS,1
32,290,KY,15
32,13A,MT,3
25,290,NY,16
12,220,OH,8
32,13B,TN,12
41,13C,TX,19
12,23C,UT,2
25,290,VA,7
12,220,WA,7
22,290,KY,1
52,23D,OH,3
22,13C,GA,1
22,200,NY,2
31,120,CA,1
21,13A,CO,1
11,13A,GA,1
81,240,KY,1
12,220,LA,1
11,13A,OK,2
32,23H,UT,1
44,23H,CT,1
15,120,IL,1
14,220,MI,23
11,23C,VT,1
12,23H,AZ,1
12,13B,MD,18
24,220,NY,4
12,220,TN,1
41,220,TX,2
22,13C,MN,2
11,11A,WA,1
11,23F,WV,2
85,290,MT,1
12,200,NY,2
41,13B,RI,3
62,13A,TX,1
24,13A,VA,1
26,220,PA,1
33,13B,CA,60
21,13C,CO,6
32,220,CT,1
43,13A,FL,23
43,13C,FL,12
26,290,ID,2
33,26A,ND,1
15,23F,ND,1
11,11D,SC,1
41,26B,TN,1
13,35A,TN,1
52,13C,CA,3
11,120,MA,1
52,13B,NY,2
52,220,AZ,1
13,220,CA,2
11,23H,NB,1
11,250,ND,1
24,13A,PA,1
72,23H,MA,12
33,13C,MO,2
12,13A,AR,7
41,290,AR,2
33,13A,AZ,12
52,13B,CA,2
32,290,CT,4
45,290,MD,1
11,13B,NY,58
15,200,IN,1
13,13B,ND,8
23,220,VA,1
32,13A,KY,1
13,290,NJ,1
11,220,OR,1
11,11A,IL,1
25,23H,MA,1
12,200,NC,1
52,220,MI,1
14,13B,KS,1
42,120,KY,1
13,13A,CA,3
41,120,CT,3
13,13B,SD,2
42,13B,AZ,5
11,270,MO,1
27,290,MT,1
51,23A,OH,1
13,23D,OH,4
43,13A,OK,2
33,280,TN,1
14,220,NM,1
12,120,SC,1
11,240,MT,1
11,290,NH,1
23,13A,SD,1
41,11A,CA,1
41,13B,DC,75
44,13A,FL,2
43,290,IL,3
12,13C,MI,316
14,290,MI,13
43,290,MO,10
21,290,NC,20
24,23H,NC,1
11,23C,CO,4
44,13C,MN,1
13,270,TN,1
12,100,TX,1
27,210,WI,1
71,13B,DC,12
13,280,WA,1
71,13B,KY,1
15,290,NB,2
26,35B,TN,1
12,11A,UT,1
33,23F,WA,1
15,13A,AZ,3
41,120,CA,30
24,13C,CA,40
43,13B,CO,17
14,13C,MA,28
41,290,ME,14
13,13B,MN,3
15,290,NJ,8
44,290,NJ,1
24,200,NY,2
11,13C,NY,2
14,13B,WA,11
52,35A,WI,2
15,120,IN,1
11,290,MD,6
11,120,NB,1
15,200,NM,1
14,220,WA,1
25,13C,OK,1
51,13C,CO,3
42,290,CT,2
51,290,CT,1
22,23F,MI,1
41,290,VT,1
33,290,NB,1
52,13A,AR,1
41,290,AZ,36
14,13A,MA,9
41,11D,MA,3
32,13B,MS,2
21,13C,NJ,184
13,13B,OK,1
21,290,SC,2
12,290,AK,3
32,120,AL,1
43,13B,DE,1
22,13C,FL,1
33,220,OH,9
43,13C,OR,4
23,220,UT,2
32,280,WI,1
12,23H,MT,1
25,23D,OK,1
24,290,SC,1
72,23C,WA,1
25,13C,CO,1
12,23H,MN,1
21,13C,OR,2
11,220,CT,1
43,120,FL,6
24,13C,MA,24
13,290,ND,4
15,290,NY,15
21,13C,PA,9
22,290,SC,1
12,13B,TX,59
32,13A,TX,10
43,13C,AL,2
41,13B,GA,17
32,290,VA,1
22,290,FL,2
33,290,KY,1
15,23H,KY,3
11,11A,LA,1
25,13B,MA,2
23,13A,MI,1
12,23C,OH,2
21,13A,AZ,3
11,35A,MI,12
52,290,MI,4
25,290,MO,7
21,120,NY,4
32,13A,NY,7
42,23H,OH,3
11,250,WV,3
14,23H,CA,1
15,220,IL,1
13,13C,IN,1
15,13B,MA,1
42,13B,NJ,2
11,23H,OH,19
12,26C,OH,1
33,26A,WA,1
14,240,CT,4
24,520,KY,1
33,35A,LA,1
14,13B,LA,1
32,13A,NB,2
44,13A,OH,1
11,26A,UT,1
12,23F,WA,1
33,11A,TN,1
12,13B,AR,5
33,13A,CA,35
21,13C,CA,93
22,290,CA,27
43,290,IN,5
11,23F,MA,9
21,290,ME,17
12,13B,ME,14
11,13A,NY,12
21,200,NY,6
13,26C,SC,1
11,13C,TN,22
41,13A,TX,27
41,13B,NM,5
26,23G,SC,2
41,23G,TN,1
71,13A,CA,14
71,09A,CA,1
44,13C,KY,1
23,13C,NJ,1
33,13C,IL,5
11,13A,SC,12
33,13C,TN,24
15,290,TX,4
42,13B,WA,7
24,13C,PA,8
14,290,NH,2
16,13C,IL,1
11,250,OH,1
25,11A,VA,1
24,290,DC,2
27,13B,TN,1
23,23F,WA,1
42,13C,CA,28
42,240,CA,1
24,23F,KS,1
15,290,KY,11
22,290,MA,11
32,13B,MA,21
11,26B,MI,5
21,13C,MO,7
13,13B,TN,3
13,13B,MO,1
32,120,AZ,2
43,290,VT,2
24,13C,DC,1
71,290,IL,1
13,23C,UT,1
41,23C,WV,1
42,290,ID,1
32,11A,IN,1
45,13A,NC,1
42,13B,ME,3
12,13A,MN,14
41,13C,OH,56
21,220,TN,1
43,13C,VA,7
32,13C,NM,1
32,23F,SC,1
51,250,WV,1
43,120,MN,1
44,13B,OR,2
61,13A,WA,1
71,290,CO,1
51,13B,NC,1
41,200,NC,1
82,23H,NY,3
23,23C,PA,1
32,13C,AZ,34
24,13B,CA,28
25,290,CO,8
22,13A,CO,1
12,13C,DC,9
33,290,MI,11
43,220,RI,1
11,220,SC,3
11,13A,SD,1
52,13A,WA,2
11,23H,WA,10
21,13C,WA,14
22,35A,WI,1
12,240,CA,1
11,100,OH,1
33,290,VA,10
62,11A,MO,1
42,280,OH,1
33,120,WI,1
31,290,AK,1
42,13A,FL,1
21,220,NB,1
26,23H,OR,1
45,13B,AZ,1
25,26B,MI,1
25,13B,NV,1
11,120,CA,15
43,13C,CO,13
44,290,FL,4
41,290,IA,1
32,13A,IN,5
42,290,IN,2
33,13B,ND,5
21,13C,NY,36
52,120,OR,1
43,13B,SC,5
52,13A,TN,6
42,220,TX,1
14,13B,UT,1
12,13B,WA,81
32,13C,NB,1
25,220,NY,2
11,23F,WA,11
71,120,CA,8
12,210,KS,1
71,13B,MA,5
52,240,MO,1
14,100,MS,1
23,220,NY,1
51,290,OH,2
