41,23H,AZ,2
28,23C,TN,2
11,23C,KS,1
33,23D,WA,1
25,26C,WA,1
45,26C,AR,1
11,220,MA,7
32,13A,MN,3
22,290,MO,2
41,13B,NC,27
12,240,OH,3
52,11D,UT,2
25,13C,UT,3
14,290,WA,9
12,13A,NJ,17
15,13C,DC,3
21,23F,MA,1
23,220,MA,1
24,13C,MN,11
43,200,NC,1
33,23H,UT,2
41,290,GA,3
41,13C,ND,1
42,120,MI,1
28,13B,TN,2
41,100,VA,1
44,13B,WV,1
61,220,MA,2
12,13C,CO,68
11,290,CT,11
32,240,CT,1
72,13B,NY,9
26,13B,NY,2
33,220,NY,3
22,200,OH,1
44,35A,OH,2
12,23H,KY,7
51,13C,NY,1
43,290,MA,4
11,13C,NH,1
43,35A,OH,1
25,220,OK,1
51,120,TN,1
25,13B,VA,2
42,13C,IL,3
62,290,IN,1
11,26A,WA,2
14,13C,GA,2
71,220,MA,1
32,13C,CT,15
41,290,DC,12
24,13C,ID,2
45,13A,ID,1
11,13C,MO,12
12,290,NV,24
12,120,NV,5
12,13A,NY,24
13,13A,WA,6
32,290,AL,1
14,13C,IN,2
33,290,MN,4
24,13A,MA,1
61,13B,WA,3
32,23F,WV,1
51,290,OR,2
24,23H,PA,1
26,13C,TX,2
52,26A,MA,1
16,13C,MO,1
13,290,CO,7
33,23H,CT,2
33,13B,MN,5
12,13B,MO,45
32,13A,MO,4
52,13B,OH,5
13,35A,UT,1
42,13A,VA,2
13,26C,WA,4
11,13A,AL,3
21,13A,MN,1
41,23H,NV,1
41,200,OR,1
32,13B,PA,2
33,23F,OH,1
13,290,OH,33
11,13B,OK,8
52,26A,UT,1
11,120,WV,3
14,13B,CO,2
42,13B,ND,1
42,120,TX,1
26,26B,CO,1
45,13A,CO,3
43,220,ID,1
33,13C,KS,6
41,290,MD,7
32,13B,ME,1
12,13C,NV,18
11,23E,SC,1
15,35B,UT,1
11,220,WA,13
15,220,KS,1
33,290,MD,2
41,13C,NB,4
11,290,PA,1
51,120,GA,1
12,120,IN,1
21,13C,MD,1
43,220,OR,1
12,520,TX,1
62,13B,MA,9
21,23H,WI,1
26,13B,KY,1
33,13A,ND,1
32,220,IN,2
22,11D,KS,1
15,220,KY,3
11,250,KY,6
42,13C,MA,28
44,290,MN,1
25,290,NJ,10
12,290,NY,222
33,13A,NY,7
43,13C,OH,25
21,290,TX,28
43,23H,WA,4
13,13A,WI,4
32,13C,DE,1
15,13C,FL,1
41,13B,IA,1
41,13A,ID,1
32,200,KY,1
32,13B,OK,6
22,13B,UT,1
12,120,NC,2
13,26A,WA,1
81,290,MT,2
11,13C,CA,43
21,13A,CA,8
41,13A,MN,16
44,11D,MT,1
15,290,OR,9
21,13B,SC,1
11,13B,TN,50
11,13B,WV,10
51,13B,CA,2
32,120,WA,1
15,13B,ID,1
62,13B,MO,1
43,13B,NV,1
22,220,ID,1
45,13B,NB,2
14,220,TX,1
41,13A,DE,1
11,120,ID,1
12,240,NC,1
11,13A,IL,15
11,13A,KY,7
33,200,NY,2
43,13A,VA,4
43,13B,VT,2
51,13B,KY,2
14,13B,MA,8
52,13B,IN,1
72,290,NY,2
51,13B,NY,2
52,13A,NC,1
44,13B,TX,1
52,35A,SC,2
23,290,CT,1
32,290,IL,7
32,290,MA,14
21,13A,MI,1
41,200,NV,2
14,13C,PA,3
12,13A,WA,46
23,220,WA,2
12,23H,AL,1
25,13B,CA,9
43,13B,IA,1
12,13A,NB,3
15,13B,OH,3
43,13A,WI,3
71,23H,MA,3
11,26B,UT,1
12,26B,WA,1
15,13C,KY,4
12,13A,MA,51
12,290,MN,58
33,23F,ND,3
22,13B,NY,7
15,290,PA,5
41,13A,SC,8
41,220,UT,2
41,13C,VA,12
43,13A,WA,22
33,13B,WI,3
15,290,CT,5
12,120,IL,1
11,13C,IN,9
12,290,RI,3
32,11A,CO,1
13,26A,ID,1
41,290,LA,1
11,280,NB,1
21,23H,UT,1
81,13B,KY,7
23,23H,NC,1
72,23F,MA,5
42,220,CA,4
43,290,CO,9
14,13C,DC,1
52,23H,KY,3
15,13B,NC,3
41,13B,SC,11
33,220,FL,1
11,13C,IL,7
14,250,KY,1
25,290,MD,1
11,26C,MI,3
45,120,AZ,1
11,11A,MN,1
24,13A,IN,1
14,200,TX,1
21,290,DE,1
41,290,CA,84
14,13A,CA,17
43,220,FL,2
12,290,IL,49
11,13C,KY,39
32,220,MA,2
13,23D,WA,5
41,11B,CO,1
21,13B,GA,2
11,120,SD,1
23,23F,MA,1
52,13C,MA,1
62,35A,WA,1
52,26B,WA,1
23,26C,OH,1
25,13B,SC,1
28,35B,TN,1
11,13C,DC,6
11,23F,KY,6
25,23H,MI,2
32,35A,MS,3
12,13C,NY,20
51,13B,TN,4
15,200,KS,1
51,11D,TN,1
41,13A,KS,1
13,35A,ND,1
12,23F,TN,2
32,200,CA,1
13,35A,IN,1
51,520,OR,1
13,13B,AZ,7
21,290,KS,11
21,290,MO,13
11,35A,OH,2
43,35B,TN,1
41,120,VA,1
21,290,VT,2
33,290,WA,20
14,290,AZ,4
25,220,CA,3
33,120,CA,2
11,290,DC,3
11,13B,DC,13
41,220,IL,3
43,290,KY,5
43,23D,OH,2
51,120,CO,1
62,11A,MA,1
11,200,SC,1
25,200,WI,1
33,23H,IL,1
32,23D,WI,1
33,290,FL,12
11,290,IL,3
23,13C,MA,1
33,220,MI,2
13,13B,MI,5
21,35B,TN,1
24,290,TN,13
32,13B,MD,4
14,13B,MN,3
14,13C,MO,6
11,26A,TN,2
15,13B,MT,1
15,23H,OH,1
22,290,WV,2
45,23H,WV,1
45,290,MI,1
26,26A,CO,1
41,13C,CO,19
21,290,MT,4
22,290,NJ,13
43,290,NY,12
33,23D,TN,2
12,200,OR,1
21,13B,CT,1
52,13A,KY,2
25,240,WA,2
61,13B,MA,1
85,13C,MT,1
71,13B,NB,1
25,13A,ID,1
43,23H,CA,2
21,13A,TN,2
32,290,TX,15
15,13C,VA,3
42,290,AK,1
44,13B,MN,1
14,23H,KY,1
32,23H,NM,1
14,13A,CO,1
51,220,MA,1
21,13A,VA,1
24,13A,ME,1
33,220,CT,3
13,13C,SD,1
44,290,TN,1
23,290,UT,4
14,120,KY,1
14,290,OR,3
33,13B,SC,1
11,13B,IA,1
22,220,ND,1
44,40C,TN,1
52,23C,VA,1
22,13B,SD,1
71,13A,TX,1
14,13C,ID,2
42,13B,NY,52
24,290,NY,37
24,13A,NY,13
11,23F,SC,1
21,13B,WA,4
33,13B,AL,2
21,13B,AL,3
21,220,FL,1
22,200,IN,1
24,290,NH,2
13,13C,KY,1
11,09A,CA,2
13,13B,CT,1
12,23H,IA,1
11,26A,OH,1
45,26B,OH,1
25,23D,WA,3
12,13A,FL,36
43,13A,IL,3
32,120,IL,3
14,13B,NJ,7
32,290,RI,1
14,13C,WI,2
11,13C,AL,5
14,13C,CT,5
12,23A,MI,1
44,220,OH,3
33,13B,VA,11
42,23C,OH,1
62,13B,WA,1
21,210,CO,1
26,13C,MO,1
22,23H,NJ,1
14,200,PA,1
33,23F,KS,1
42,290,ME,1
11,120,MO,4
12,13B,SC,32
25,290,SD,3
33,13C,TX,10
11,13C,TX,10
41,13A,VA,6
24,13B,WV,2
24,13A,CT,1
14,13B,DC,3
13,23F,WI,1
21,13B,AZ,4
43,23D,KY,1
41,13A,NC,10
22,220,AZ,1
23,23H,LA,1
13,13B,TX,1
25,35A,MA,1
21,290,DC,13
11,220,FL,3
14,13C,IA,1
41,13A,MA,33
23,120,MI,1
13,23H,ND,2
11,13B,NV,12
32,290,NY,13
11,13C,SD,2
24,13C,TN,6
26,13B,UT,2
12,13B,WI,15
12,23D,CO,1
11,13C,VA,9
13,250,WA,2
11,290,ME,1
27,13B,OH,1
24,290,RI,2
32,13A,AZ,21
11,13C,MA,47
21,290,MD,27
24,290,MI,8
32,290,NB,4
13,23H,TN,3
42,13A,TN,3
26,23H,WA,1
23,290,AK,1
11,290,GA,3
14,13B,MD,4
43,290,ND,2
24,120,KY,1
51,23D,OH,1
45,13B,WA,1
51,290,AZ,1
21,220,ID,1
15,13A,KS,1
11,35A,MT,1
43,120,OR,1
43,13A,DC,1
41,240,KY,1
12,220,CO,2
43,13B,IL,3
32,220,NY,11
15,13C,OH,11
11,35B,UT,6
24,290,ME,2
71,11C,CO,1
13,220,SC,1
11,35B,TX,1
24,13A,TX,3
24,13C,UT,2
52,13A,VA,1
71,290,MA,3
12,13B,AZ,87
11,13A,MN,13
13,13B,NC,1
52,13C,TN,5
15,290,UT,3
24,13C,VA,6
24,13C,NC,8
11,120,NY,2
11,240,OH,5
32,11A,OR,1
42,13A,MO,2
14,290,SC,1
32,23H,CA,3
24,13B,MD,1
22,35A,MO,1
11,36B,WV,1
11,13C,NB,1
14,290,AK,1
32,290,AR,2
43,13A,CO,15
24,13C,ME,8
12,120,MN,1
32,13B,NH,1
41,120,NY,5
13,26C,OH,6
41,290,SC,5
42,13B,TX,12
25,13B,TX,2
42,13A,LA,1
11,26A,MA,2
32,13A,DC,2
42,13B,NH,2
21,220,KY,2
11,23C,LA,1
23,26C,MI,1
51,13B,CO,2
33,120,CT,2
13,240,MI,1
12,220,NH,1
25,23F,WA,1
41,13B,MA,94
11,23H,MA,3
12,13B,MN,42
11,13B,MO,29
11,23H,TN,9
13,13B,VA,2
23,26C,WA,1
32,13A,WA,13
14,13B,CT,3
42,13A,NJ,1
32,200,NV,1
12,26B,SC,1
41,13B,SD,7
71,290,TX,1
71,11D,WA,1
31,13C,WA,1
52,13C,NC,2
13,120,AZ,2
41,13B,CO,26
12,23F,KS,1
13,290,MI,2
11,240,MI,2
12,13C,MO,44
26,290,WA,11
26,290,AL,2
33,13B,IN,3
11,13A,NJ,2
12,09A,AR,1
11,520,AZ,1
23,220,MD,1
12,200,VA,1
41,26C,WA,1
32,290,FL,3
13,13B,ID,1
72,13A,MA,10
33,13C,UT,1
43,23D,WI,1
21,36B,WV,1
23,23H,KS,1
45,290,TN,1
21,220,CA,5
11,23H,CO,5
15,13C,CO,6
32,13B,IL,8
12,220,KY,12
32,13A,MA,15
11,13B,ME,3
32,23F,MS,1
23,240,MT,1
11,13A,TN,14
33,13B,UT,3
15,35A,UT,1
44,13B,IL,1
12,120,MO,5
43,13A,OH,4
43,13B,UT,3
43,11B,CO,2
14,11A,MN,1
12,35A,MO,2
41,220,VA,1
32,13A,WV,1
23,23F,VT,1
41,120,DC,25
12,290,ID,3
12,290,MD,40
42,13B,MD,1
14,13C,MI,11
32,13A,OR,7
41,13C,PA,3
22,23F,VT,1
41,13C,WI,3
24,13B,CT,1
12,220,IN,2
42,13C,WA,7
41,290,DE,1
61,13B,MI,1
15,120,NC,1
15,290,WV,1
11,220,IA,1
32,200,OK,1
25,290,FL,2
33,13B,ID,2
52,13B,MI,7
42,290,MN,7
26,13A,MT,1
45,23D,TN,1
12,13A,TX,43
52,35A,UT,2
32,13B,AR,1
42,120,WI,1
45,13B,CO,1
21,23H,OH,1
24,290,IL,3
24,13B,LA,2
11,240,WV,2
33,100,DE,1
72,23C,MA,2
21,120,OH,1
26,23H,AL,1
45,13A,AR,1
11,13C,AZ,12
43,13B,CA,132
14,13B,CA,24
42,13B,CT,2
12,220,IL,2
41,13A,LA,4
26,290,MT,5
24,13A,OK,2
26,23H,SC,12
11,11A,AL,1
14,13C,MN,7
11,13C,MT,1
24,13C,ND,3
41,09A,UT,1
23,290,VA,7
42,120,IL,1
11,23H,MO,1
51,13B,OH,2
33,13A,KS,1
13,13C,MT,1
32,13B,CA,88
11,220,TN,3
22,290,VA,2
13,35A,WV,1
12,220,WV,5
21,13A,MA,3
13,13C,OK,1
71,13B,CA,14
11,200,MI,1
22,26A,MO,1
82,290,FL,1
14,13C,NC,2
26,200,NV,1
13,13B,WV,1
21,13B,IN,1
12,220,AZ,9
13,13B,CA,1
12,13A,KY,18
13,23F,MI,1
33,13A,OH,7
41,13C,OR,6
32,13B,SD,2
14,290,UT,2
41,120,MI,4
45,13B,OH,5
12,23H,OH,3
24,13A,AZ,2
11,26C,LA,2
25,35B,UT,1
62,290,MA,4
42,290,OK,1
22,200,WI,1
12,13B,AK,5
23,23F,CO,2
22,250,KS,1
32,23H,KY,3
41,13C,KY,19
12,13B,MI,162
22,13C,NJ,5
32,290,NV,9
12,290,PA,20
43,290,SD,3
41,290,TX,21
43,13A,TX,5
12,13C,UT,7
41,290,VA,15
12,11A,MO,1
41,200,OH,1
32,26B,MO,1
25,13B,KS,1
11,120,NC,1
22,23F,WV,1
15,13C,CA,20
12,290,CO,37
22,23F,CO,2
15,13C,GA,3
11,13B,MT,11
52,13A,NM,1
23,290,TX,8
11,13A,DC,5
81,26B,KY,1
21,13C,SD,1
11,23C,CT,1
44,23C,OH,1
24,13C,CO,11
11,23F,CO,2
23,290,FL,8
12,290,MA,133
22,13A,MI,1
24,290,NJ,20
41,13C,NV,9
25,13B,TN,2
42,13A,IL,1
25,13C,NH,1
11,13B,NM,2
32,290,WI,2
32,23C,WI,1
41,290,WV,3
14,23H,CT,2
32,240,KY,1
11,11A,MI,1
14,270,MI,1
72,250,MA,2
21,290,OK,2
71,13B,TX,3
41,23H,OH,1
41,13B,AZ,54
26,290,CA,24
22,200,CA,4
12,13A,GA,8
12,13B,ID,13
32,13C,IL,7
43,13C,KS,8
43,13C,MI,31
11,220,MT,2
42,13B,TN,8
41,120,TX,10
11,23H,UT,10
24,13B,VA,8
15,290,CO,3
33,290,ID,3
44,290,MI,1
51,13C,MN,2
52,23H,ND,1
32,13A,FL,2
12,240,KY,1
32,23D,ND,1
26,290,CO,13
12,13C,DE,19
32,290,KS,7
12,290,MI,143
25,13C,NC,5
12,13C,NH,14
33,290,NV,2
26,290,SD,1
22,290,WA,7
52,13C,NJ,4
22,13B,NJ,1
32,120,NY,1
43,120,OH,3
32,13C,AR,2
23,13C,CA,3
62,13C,NY,1
13,35A,OH,1
12,120,OK,1
41,09A,CA,1
12,23D,OH,4
51,240,WA,1
15,13C,LA,1
11,290,ND,2
52,220,VT,1
25,13C,CA,11
43,11A,IL,1
12,13C,KY,111
12,13A,ME,5
23,290,NC,5
32,240,TN,1
21,220,UT,1
41,200,AZ,1
45,13C,CO,1
14,13B,NC,4
52,35A,OH,1
13,240,OH,8
24,13C,KS,2
43,120,KS,1
21,200,CA,1
43,13C,CA,72
42,13A,CO,4
21,13B,CO,7
15,13B,CT,1
41,13B,MD,7
33,13C,ND,4
32,290,NJ,7
15,13B,NJ,1
22,23H,NY,16
12,13A,PA,11
12,13A,RI,1
44,13B,TN,4
26,520,UT,1
43,23H,KS,1
43,220,CA,2
23,220,CO,1
62,13C,MA,4
32,120,MN,2
71,240,MA,1
27,290,WA,1
42,13B,ID,1
21,290,MI,29
44,200,NC,1
24,13A,NV,2
11,13A,NV,4
27,220,SC,1
22,290,TX,5
32,13B,UT,12
22,23F,UT,1
12,13B,VA,54
42,23H,WA,1
25,290,TN,2
12,13C,WV,3
13,26A,CO,1
33,13B,NB,6
52,26B,KY,1
22,290,MI,1
24,13B,ND,1
52,26A,SC,1
23,290,NJ,1
42,23H,SC,1
11,290,FL,17
11,13B,GA,5
12,520,MI,2
52,13A,OH,2
21,290,OR,16
14,13A,PA,2
15,13C,TN,11
23,200,CO,2
15,13B,KY,5
42,13A,MI,2
23,13B,MO,1
24,13A,MN,4
21,200,FL,1
32,13A,KS,1
33,13A,MO,1
27,23H,MT,1
51,13B,DC,2
12,13B,GA,14
43,13B,VA,6
42,13B,VT,1
32,13B,WA,26
11,13B,WA,41
25,220,SC,1
41,13C,DE,2
33,13C,LA,1
14,200,OK,1
11,13A,UT,1
52,23H,WA,3
11,120,SC,1
52,290,WV,1
25,35A,AL,1
52,13C,AR,4
32,290,CA,91
42,290,MI,12
12,13C,MN,89
12,13B,NB,19
32,220,NC,1
44,290,OH,7
11,23D,OR,2
23,13B,UT,2
13,220,WA,9
12,13A,MT,7
33,290,NM,1
24,220,UT,2
12,13A,AK,2
51,23H,CO,1
25,26B,MO,1
12,120,WA,2
51,13C,MI,2
13,240,OK,1
21,23D,TN,1
41,120,UT,1
61,13A,MA,1
32,120,NJ,1
11,200,WA,1
33,13B,AZ,10
11,250,CO,1
21,290,IN,9
14,13B,IN,3
26,290,KY,4
42,13C,KY,9
32,290,MN,2
11,120,OH,14
32,23H,SC,1
12,13C,TX,50
11,290,TX,5
43,520,UT,1
15,290,WA,22
13,13B,WA,17
43,290,NB,1
32,09A,CA,1
71,120,DC,3
43,120,IL,1
12,26C,MA,1
31,290,OR,1
82,13B,TN,1
24,200,NM,1
45,35A,AR,2
15,13B,DC,4
52,13A,MI,2
43,13B,NY,17
41,290,OR,7
26,13C,SC,6
52,220,TN,2
14,13A,VA,1
14,13A,WI,2
33,13C,NV,1
13,13C,OR,1
11,13A,RI,1
26,23F,VA,1
33,26A,MA,2
43,120,MA,1
33,35A,WA,1
51,13A,AZ,1
62,13C,CA,3
52,13C,IA,1
12,120,NM,1
52,23H,MT,1
42,13B,CA,34
22,290,CT,8
11,13C,FL,8
43,13C,KY,9
11,23C,MI,4
12,13C,NB,10
11,290,OH,33
25,290,OR,9
33,35A,TN,5
42,13C,TN,6
33,13B,TX,6
32,13A,MI,5
26,23D,SC,3
71,13C,CA,11
43,13B,AR,2
41,13B,AR,1
23,290,CO,5
45,11A,CO,1
25,290,IL,2
41,13B,MI,45
21,13C,MN,13
44,13B,NJ,1
12,220,SC,2
12,13A,DE,3
13,35A,SD,1
11,290,WI,5
26,13B,AZ,1
26,23H,LA,2
26,290,LA,2
27,220,OH,1
24,11A,WA,1
43,13B,MD,2
33,120,WA,1
26,13B,ND,1
41,13A,CT,6
26,290,MO,2
32,13B,ND,6
11,13B,PA,11
12,220,MN,3
13,13C,NM,1
51,23H,RI,1
22,23H,CT,1
24,13C,NV,1
41,220,OH,2
32,13B,MN,6
32,13B,MO,6
21,200,NJ,3
12,13B,TN,77
15,290,VT,2
14,290,WI,5
21,120,CA,2
24,13A,CA,8
52,220,SC,1
43,120,MO,2
42,23H,NJ,1
45,13B,NY,2
11,26C,OH,2
71,13B,TN,1
52,13B,WA,1
12,370,SC,1
21,220,WA,1
11,13B,CA,46
24,13A,CO,2
33,13B,FL,7
21,13B,MD,4
42,13B,NV,4
11,250,SC,2
33,13B,TN,103
51,35B,TN,1
11,290,UT,12
33,520,UT,1
42,290,IL,6
43,120,NM,1
12,120,WI,1
32,13B,GA,1
12,13B,MT,3
25,200,NJ,1
11,290,OK,1
13,23D,ID,1
21,270,ID,1
72,13B,MA,11
84,13A,MA,1
32,120,WI,1
25,13C,CT,2
42,13C,NB,1
11,520,WI,1
44,36B,AR,1
45,13C,KS,1
32,13C,KY,11
13,220,KY,6
11,23D,MI,7
42,13C,MI,7
21,370,MI,1
51,13B,MO,1
41,13B,TN,19
11,240,TN,1
11,35A,UT,14
12,13B,WY,3
15,13A,FL,1
14,23H,OH,3
41,13B,VT,2
44,13C,CT,3
13,23G,KS,1
32,250,TN,1
14,23C,WA,1
82,13C,MO,1
25,13C,ND,1
24,13C,CT,6
14,13A,IN,1
33,13A,MI,7
13,13C,MN,4
32,13C,OH,13
33,13C,OK,2
51,13A,OR,1
41,23H,GA,1
11,23C,OH,2
13,250,VA,1
33,23C,AZ,1
25,220,IN,1
25,13B,LA,1
31,13B,MA,6
25,13B,AZ,2
26,220,AZ,1
62,13A,IN,1
12,100,SC,1
27,220,TN,1
52,13C,WA,1
41,220,CA,4
21,13C,CT,15
14,290,CT,1
44,220,KY,2
11,13C,ND,7
52,290,OH,4
43,290,SC,4
33,120,TN,3
33,13A,WA,7
12,23C,WA,3
11,120,AL,1
26,200,SC,1
11,120,VA,2
15,23H,AL,1
41,23H,CO,1
22,200,LA,1
51,290,OK,1
45,13A,TN,1
16,290,WA,1
26,290,AR,1
12,13B,CA,256
11,13B,CO,27
12,13C,CT,109
51,13C,KY,1
11,290,MI,46
13,13A,MI,4
41,23H,NJ,2
26,23F,SC,2
25,290,UT,32
45,220,WI,1
22,220,KY,1
12,220,AK,1
12,11D,KY,1
42,290,KS,1
33,23C,VA,1
51,13A,OK,1
12,13B,CO,32
12,290,DE,7
14,220,KY,4
23,23H,MA,1
11,13B,MD,2
32,35A,MI,1
25,13B,MI,1
12,13A,SC,19
52,290,TN,5
21,290,TN,12
15,13B,TX,2
41,13C,WA,27
12,520,WA,2
44,13B,AL,1
33,13A,DC,2
14,13B,FL,1
43,13A,IN,2
45,13B,UT,2
25,23H,FL,1
42,23F,OH,2
14,200,WI,1
41,13B,FL,6
81,23H,KY,8
72,290,MA,5
12,13C,IL,51
32,220,KY,1
41,120,TN,4
42,290,WA,8
11,13A,WI,9
14,13C,DE,2
43,13A,ME,2
41,120,WV,1
26,23H,AZ,1
32,13B,AL,4
21,290,CA,332
32,290,CO,10
33,13B,CT,10
12,35A,MI,89
12,13B,MS,2
13,13A,MT,1
15,220,NY,1
43,13C,NY,1
32,13B,WV,1
43,13A,NJ,1
21,13B,ID,1
33,13A,UT,1
13,13C,CT,1
11,23G,MT,1
25,23H,AZ,1
51,13B,MI,6
12,13B,ND,15
21,23H,NY,18
41,290,OH,35
12,13B,OR,23
41,13C,TN,20
13,290,WA,15
24,290,GA,1
21,13C,RI,1
41,13A,WV,1
32,13B,DC,2
33,23H,WA,2
14,26A,MA,1
12,120,AZ,5
33,13B,CO,8
12,13B,FL,36
12,200,IL,2
11,120,MN,3
45,23H,ND,1
11,290,SD,4
22,250,UT,2
32,120,CO,1
24,23H,KY,1
51,23C,ND,1
12,09A,AZ,1
14,13C,NB,2
72,35B,TN,1
11,23C,VA,1
43,11A,DC,1
33,200,MI,1
43,13C,NB,1
33,23H,NY,7
52,220,AR,3
11,13B,AZ,23
32,520,KS,1
11,290,MO,3
32,290,MS,1
11,13C,NC,19
41,11A,NY,3
11,23H,SC,6
21,290,SD,2
41,13A,WA,17
41,13A,IA,2
23,290,MD,1
41,290,MO,5
14,13B,NV,2
41,13B,OK,9
24,13B,IL,1
11,11D,ND,1
51,13A,NY,1
41,290,PA,5
12,13A,LA,3
72,26A,MA,2
23,13B,NY,1
32,100,TN,1
15,13A,CA,5
43,13C,CT,7
12,13A,ID,17
22,23H,ID,1
21,290,ID,1
21,13B,MA,8
24,13C,NJ,30
33,220,OK,1
22,290,ID,1
12,220,NB,2
25,290,NV,1
43,13C,OK,2
24,13B,OK,2
23,290,SD,1
11,200,AR,1
26,35A,AZ,1
43,13C,AR,2
84,290,MA,2
44,11D,MI,1
25,220,UT,4
43,290,CA,90
21,290,NV,12
32,13C,WA,18
25,23C,KS,1
24,13A,MO,2
44,13B,SC,1
43,13B,WI,5
11,220,MS,1
52,11D,TN,1
22,240,MI,1
13,250,MI,1
15,13B,WY,1
11,26A,NB,1
25,290,CA,92
11,13B,CT,15
12,290,KS,35
13,11D,KY,2
52,13B,KY,2
45,13A,MI,2
26,290,NY,24
33,220,TN,6
21,23F,TN,2
52,35A,TN,1
32,13B,ID,9
14,13C,NY,1
23,13C,TN,2
45,290,CT,1
52,35A,CT,2
21,120,MA,1
11,13A,PA,6
12,23C,WV,1
85,290,DC,1
85,23F,MO,1
15,13C,NH,1
33,100,TN,1
52,13C,AZ,2
52,23F,VT,1
62,120,WA,1
33,290,AZ,7
11,35A,KY,8
11,200,KY,2
41,13B,ME,15
25,240,MI,1
11,11D,MT,2
15,290,OH,18
12,23H,SC,3
13,290,OR,1
33,23D,CT,1
52,40B,CT,1
13,23C,WA,4
11,23H,AZ,1
29,290,CA,1
11,13B,DE,2
81,290,KY,8
41,23C,VA,1
24,13B,WA,3
32,13B,IA,1
11,240,ND,1
22,290,OK,1
25,13C,AZ,4
11,13A,CA,40
12,200,CA,7
11,13C,KS,11
11,120,KY,10
11,11D,KY,4
12,13C,MA,196
32,13B,MI,23
22,520,MI,1
43,220,MO,2
12,290,MT,11
41,120,NC,5
32,13C,NY,4
21,13B,TN,3
12,120,OR,1
43,13B,IN,2
41,220,MI,2
23,290,OR,1
12,11A,CO,2
11,23F,VA,2
32,240,KS,1
32,13B,AZ,31
44,13C,CA,4
12,120,FL,1
41,13B,KS,9
12,13B,KS,43
21,290,NH,10
23,220,AR,1
11,23H,WI,4
43,13B,DC,1
52,23H,NJ,1
62,240,MA,1
15,13A,NC,2
12,200,OH,1
32,220,TN,1
15,23H,WA,1
21,250,WA,1
52,290,AR,2
21,13B,CA,26
51,13B,CT,1
41,120,IL,3
22,26B,KS,1
11,35B,KY,5
32,13C,MN,8
13,290,MO,1
15,23H,NH,1
32,13C,NV,4
24,13C,OR,1
43,13A,TN,12
11,13B,TX,25
41,13B,VA,22
51,290,CA,3
32,13C,IN,6
33,13A,ME,1
33,13C,ME,2
25,13B,NY,3
15,13B,TN,1
42,13A,AZ,2
13,13C,MA,1
45,13A,TX,1
33,23H,VA,1
11,23F,KS,6
43,13B,MS,3
41,23G,SC,1
11,23F,UT,4
24,23H,WA,1
15,13A,IL,1
23,290,SC,6
43,23C,WI,1
41,13C,GA,9
82,26C,KY,1
13,23B,OH,1
44,23G,CT,2
22,23H,FL,1
